student_ID,province,gender,birth_year,nation,politics,left_sight,right_sight,color_blind,height,weight,stu_type,lan_type,sub_type,test_year,high_school,grade,admit_grade,admit_rank,center_grade,school_num,school_admit_rank,department,reward_score,reward_type,high_rank,rank_var,progress,patent,social,prize,competition,GPA,test_tag,test_ID
941bc704f92cc6813c98,贵州,女,1997,土家族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2015,贵阳市第一中学,676,686,1.43E-01,9.87E-01,1.40E+01,3.76E-01,光华管理学院,40.00 ,博雅,,,,,,3,0,3.80206,,
8724be6ef8b37de18030,北京,女,1997,汉族,中国共产主义青年团团员,4.20 ,4.20 ,非色盲,170,50,城镇应届,英语,理工,2015,中国人民大学附属中学,697,697,3.33E-01,3.36E-01,8.40E+01,5.07E-01,光华管理学院,20.00 ,博雅,0.030357143,0,,,4,3,0,3.64986,,
4a5476abd7689c108ab5,四川,女,1998,汉族,群众,,,非色盲,160,60,城镇应届,英语,文史,2016,成都外国语学校,639,639.12125,4.40E-01,4.86E-01,8.00E+00,4.82E-01,考古文博学院,0.00 ,普通,0.053030303,0.001622021,-0.03007219,,7,3,0,3.50714,,
67db851ce62058e7e7ab,北京,女,1998,满族,中国共产主义青年团团员,0.80 ,1.00 ,非色盲,165,51,城镇应届,英语,文史,2016,中央民族大学附属中学,685,685.004,1.00E-01,8.94E-01,3.60E+01,4.80E-01,光华管理学院,0.00 ,普通,0.025925926,0.000463492,-0.010074074,,4,9,0,2.73746,,
162c839791d30292acd9,贵州,男,1997,汉族,群众,0.50 ,0.50 ,非色盲,183,70,城镇应届,英语,理工,2015,贵阳市第一中学,680,685.0999991,2.14E-01,9.33E-01,1.40E+01,3.76E-01,光华管理学院,30.00 ,博雅,0.036731634,0.005471298,-0.060210085,,1,2,3,3.7873,,
244facfc3f453151cac9,江西,男,1998,汉族,中国共产主义青年团团员,4.60 ,4.70 ,非色盲,170,58,农村应届,英语,理工,2016,九江一中,679,679.99997,1.96E-01,1.05E+00,1.30E+01,3.52E-01,物理学院,30.00 ,自主,0.003729024,7.32563E-07,0.001789787,,,13,1,3.67239,,
7b8bb7d0880284d129b3,江苏,女,1999,汉族,中国共产主义青年团团员,4.40 ,4.20 ,非色盲,163,50,城镇应届,英语,文史,2016,江苏省沭阳高级中学,277,393,7.31E-01,-8.40E-01,2.00E+01,6.13E-01,新闻与传播学院,50.00 ,博雅,0.001428571,6.41959E-06,-0.006571429,,3,7,0,3.51977,,
9ac3787080a75b05b28f,新疆,女,1997,汉族,中国共产主义青年团团员,,,非色盲,173,56,城镇应届,英语,理工,2015,乌鲁木齐市一中,654,654,7.22E-01,-3.63E-01,1.90E+01,4.92E-01,信息科学技术学院,20.00 ,博雅,0.018965517,0.000383935,0.002549649,,9,16,0,3.65262,,
656688f1c9a7b2ba31fc,四川,女,1998,汉族,中国共产主义青年团团员,4.30 ,4.30 ,非色盲,169,55,城镇应届,英语,文史,2016,成都市第七中学,613,613,1.00E+00,-2.40E+00,3.50E+01,5.57E-01,艺术学院,40.00 ,自主,0.008333333,0.008227482,-0.2254329,,6,8,0,3.70189,,
8585899aa4581d3543a6,江西,女,1998,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,文史,2015,鹰潭市第一中学,601,601,1.00E+00,-1.44E+00,3.00E+00,7.92E-01,信息管理系,30.00 ,自主,0.001428571,5.35714E-07,0.000178571,,,10,0,3.76508,,
af49e652523a72839870,新疆,女,1997,汉族,中国共产主义青年团团员,5.20 ,5.20 ,非色盲,162,46,城镇往届,英语,文史,2015,哈密地区二中,621,621,1.00E+00,-2.75E+00,9.00E+00,5.71E-01,历史学系,30.00 ,自主,0.008333333,0,,,2,10,0,3.33204,,
6b56d60fa886bbcb6fe8,湖北,男,1996,汉族,群众,0.80 ,1.20 ,非色盲,175,75,城镇应届,英语,理工,2015,武汉外国语学校,663,663,5.49E-01,2.37E-02,7.00E+00,4.01E-01,化学与分子工程学院,120.00 ,博雅,0.005,6.82222E-05,-0.021666667,,10,5,0,3.32514,,
43ad243ac73f865a719b,河北,女,1998,汉族,中国共产主义青年团团员,0.60 ,0.60 ,非色盲,170,55,城镇应届,英语,文史,2016,石家庄市第二中学,681,681.13814,6.25E-02,1.27E+00,3.90E+01,5.49E-01,光华管理学院,30.00 ,博雅,0.025714286,0.001428494,-0.095907336,,,2,0,2.70893,,
225df15e524d54db2dff,山东,男,1997,汉族,中国共产主义青年团团员,4.80 ,4.90 ,非色盲,173,75,城镇应届,英语,文史,2015,临朐一中,649,649,8.62E-01,-7.28E-01,7.00E+00,4.40E-01,哲学系,30.00 ,自主,0.002493766,1.08017E-06,0.000641914,,4,5,0,3.45083,,
7eef884e4d9aa880ca7d,安徽,男,1999,汉族,中国共产主义青年团团员,,,非色盲,176,67,农村应届,英语,理工,2016,太和中学,667,667,6.19E-01,-7.43E-02,7.00E+00,5.30E-01,信息管理系,40.00 ,筑梦,0.001082251,7.0276E-08,0,,,3,0,3.4988,,
b373ca77c02449a2e21c,山东,男,1996,汉族,中国共产主义青年团团员,0.60 ,0.60 ,非色盲,175,70,城镇应届,英语,文史,2015,东营市一中,605,605,1.00E+00,-3.42E+00,3.00E+00,4.73E-01,哲学系,60.00 ,自主,0.031120332,0.000325843,0.027716077,,4,4,0,1.7013,,
7543e896833a190a74c0,山西,男,1996,汉族,中国共产主义青年团团员,0.80 ,0.80 ,非色盲,173,65,城镇应届,英语,理工,2015,山大附中,628,633,9.63E-01,-1.58E+00,1.10E+01,5.32E-01,生命科学学院,60.00 ,自主,0.273873874,0.01113957,0.26683162,,1,12,4,3.61956,,
4b06f2ce34fd1af03ca8,陕西,男,1998,汉族,中国共产主义青年团团员,0.50 ,0.60 ,非色盲,170,70,城镇应届,英语,文史,2016,陕师大附中,661,661.3281442,2.96E-01,4.73E-01,6.00E+00,4.87E-01,考古文博学院,0.00 ,普通,0.027777778,0.033198716,-0.501111111,,,,,3.41281,,
36ba66407f8a65d5f757,上海,男,1997,汉族,中国共产主义青年团团员,5.00 ,4.50 ,非色盲,161,53,城镇应届,英语,理工,2015,上海市上海中学,503,503,7.59E-01,-5.21E-01,6.70E+01,4.57E-01,信息科学技术学院,30.00 ,博雅,,,,,1,4,0,3.04725,,
66196c1b59eb855d89b3,安徽,男,1997,汉族,中国共产主义青年团团员,0.80 ,1.20 ,非色盲,181,65,城镇应届,英语,理工,2016,全椒中学,677,677,4.13E-01,3.22E-01,1.00E+00,4.13E-01,信息科学技术学院,60.00 ,博雅,0.002830189,5.87724E-06,0.002100262,,2,3,0,3.47544,,
b7fd58b52cc99a2be32c,上海,男,1998,汉族,中国共产主义青年团团员,,,非色盲,181,63,城镇应届,英语,理工,2016,复旦大学附属中学,533,533,2.63E-01,5.56E-01,1.60E+01,5.27E-01,信息科学技术学院,20.00 ,博雅,0.137055838,0.001805913,0.119925217,,8,11,0,3.55516,,
665786d49fe06fdf9daa,北京,男,1997,汉族,群众,4.40 ,4.50 ,非色盲,168,72,城镇应届,英语,文史,2015,北京师范大学附属实验中学,670,670,6.59E-01,-8.93E-02,5.70E+01,5.73E-01,国际关系学院,30.00 ,博雅,0.367346939,0.022590554,0.276437848,,4,1,0,3.70376,,
9d5f1c9a63aad2f859aa,吉林,男,1998,朝鲜族,中国共产主义青年团团员,4.30 ,4.30 ,非色盲,159,75,城镇应届,英语,理工,2016,东北师范大学附属中学,647,652.14414,8.53E-01,-1.12E+00,3.70E+01,5.40E-01,数学科学学院,120.00 ,自主,0.192592593,0.004980018,0.188474946,,,6,0,1.61619,,
d0110d5b46ede64e6a8b,山东,男,1998,汉族,中国共产主义青年团团员,0.80 ,0.70 ,非色盲,176,65,城镇应届,英语,理工,2016,寿光一中,676,676.14513,7.44E-01,-4.34E-01,4.00E+00,6.81E-01,数学科学学院,0.00 ,国防、定向,0.003536068,1.82003E-06,0.003161536,,1,11,0,2.30674,,
82d5e1111aaa8568181f,宁夏,女,1998,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2016,银川一中,646,646.26014,1.00E+00,-1.07E+00,1.70E+01,4.79E-01,经济学院,30.00 ,博雅,0.002333722,0.000101302,-0.009051477,,,9,0,3.73245,,
6fe07d89108f219bc323,湖南,男,1997,汉族,中国共产主义青年团团员,0.40 ,0.50 ,非色盲,172,65,城镇应届,英语,理工,2015,长沙市雅礼中学,633,638,8.87E-01,-1.18E+00,4.40E+01,5.01E-01,数学科学学院,120.00 ,自主,0.066795741,0.000686503,-0.068731849,,,2,8,2.78152,,
f4d86c19e032636169df,北京,男,1998,汉族,中国共产主义青年团团员,5.00 ,4.90 ,非色盲,180,70,城镇应届,英语,理工,2016,北京市第八十中学,676,676,6.16E-01,-4.50E-02,1.00E+01,5.62E-01,信息科学技术学院,10.00 ,博雅,0.007272727,0.001431264,-0.094078624,,3,6,2,3.37803,,
382d96311c1b48141942,湖北,男,1998,汉族,中国共产主义青年团团员,1.00 ,1.20 ,非色盲,175,63,城镇应届,英语,理工,2016,湖北省黄冈中学,655,655,7.53E-01,-6.59E-01,1.10E+01,6.89E-01,地球与空间科学学院,120.00 ,自主,0.037373737,3.43298E-05,0.00959596,,,2,3,3.48186,,
abff4ef48c61f9aab279,浙江,男,1997,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2015,温州中学,,737.9991,2.66E-01,6.78E-01,1.00E+01,6.24E-01,物理学院,120.00 ,自主,0.006666667,0.000183327,,,,,,3.79276,,
b1932faf7aeb6c43293a,浙江,男,1998,汉族,中国共产主义青年团团员,5.10 ,4.80 ,非色盲,176,61,城镇应届,英语,理工,2016,浙江省杭州学军中学,,709.9969,6.11E-01,-2.53E-02,9.00E+00,6.85E-01,生命科学学院,120.00 ,自主,0.064,6.14044E-05,0.022333333,,,2,4,3.71096,,
5cbd3dab9f8f78bcee00,北京,女,1998,汉族,中国共产主义青年团团员,4.20 ,4.30 ,非色盲,166,56,城镇应届,英语,文史,2016,北京市第四中学,674,674.004,5.50E-01,3.37E-02,8.40E+01,5.02E-01,经济学院,0.00 ,普通,0.3,0.026855276,-0.2,,17,13,0,3.71396,,
4a63b1fdfa34159c536f,海南,男,1997,汉族,中国共产主义青年团团员,4.00 ,4.00 ,非色盲,172,60,城镇应届,英语,理工,2016,海南中学,873,873.001,5.00E-01,4.53E-01,1.70E+01,5.36E-01,元培学院,0.00 ,普通,0.059610706,0.000225157,-0.027889294,,,3,0,2.9789,,
7f4601133e63eb2d6ab5,北京,女,1997,汉族,中国共产主义青年团团员,4.30 ,4.40 ,非色盲,162,44,城镇应届,英语,理工,2015,北京市第一七一中学,693,693,5.43E-01,5.14E-02,3.00E+00,3.89E-01,信息科学技术学院,0.00 ,普通,0.060913706,0.000422478,-0.029086294,,5,13,0,3.27241,,
7f69f1a643c494edb704,河南,男,1997,汉族,中国共产主义青年团团员,0.40 ,0.50 ,非色盲,185,65,城镇应届,英语,理工,2015,漯河高级中学,669,669.1201481,4.77E-01,1.71E-01,5.00E+00,2.74E-01,信息科学技术学院,40.00 ,博雅,0.003703704,1.6481E-06,0.002794613,,2,20,0,3.54694,,
41f14464a6c786ba3c06,西藏,男,1999,藏族,中国共产主义青年团团员,,,非色盲,180,77,城镇应届,英语,文史,2016,西藏自治区拉萨中学,596,596,1.00E+00,-1.00E+00,3.00E+00,8.33E-01,中国语言文学系,30.00 ,博雅,0.003174603,0,,,,,,2.95118,,
88fe6387f9f58805c94d,四川,男,1997,汉族,群众,1.00 ,1.00 ,非色盲,185,70,城镇应届,英语,理工,2016,成都市第七中学,606,606,1.00E+00,-4.33E+00,3.50E+01,5.57E-01,化学与分子工程学院,120.00 ,自主,0.463636364,0.036748609,0.432467532,,5,1,4,2.91836,,
6587401b13aa70243bf4,河北,男,1999,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2016,邯郸市第一中学,639,639,1.00E+00,-3.32E+00,1.40E+01,5.53E-01,数学科学学院,120.00 ,自主,0.025,1.54793E-05,0.010384615,,1,4,3,3.40338,,
d4278ee43a0cae4e0b53,青海,男,1996,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2015,湟川中学,637,637,8.00E-01,-2.40E-01,7.00E+00,6.73E-01,地球与空间科学学院,0.00 ,普通,0.004761905,0.000230148,-0.025793651,,,,,2.55103,,
41f2183cad81c35c7f52,黑龙江,女,1998,汉族,中国共产主义青年团团员,,,非色盲,165,50,城镇应届,英语,文史,2016,大庆市铁人中学,620,620.11014,7.50E-01,-5.07E-01,9.00E+00,4.03E-01,法学院,120.00 ,博雅,0.003676471,2.34125E-06,-0.002347626,,11,7,0,3.74596,,
92fec458ad0a0b9110f9,福建,男,1997,汉族,中国共产主义青年团团员,4.30 ,4.30 ,非色盲,188,88,城镇应届,英语,理工,2015,厦门双十中学,664,664,8.46E-01,-1.01E+00,1.40E+01,5.52E-01,法学院,40.00 ,博雅,0.004920049,1.31699E-05,-0.001369259,,7,9,1,3.58818,,
739146afc6135747eec0,湖南,男,1997,苗族,中国共产主义青年团团员,4.20 ,4.30 ,非色盲,188,73,城镇应届,英语,理工,2015,长沙市雅礼中学,669,673,4.75E-01,2.82E-01,4.40E+01,5.01E-01,物理学院,120.00 ,自主,0.071636012,0.000195897,-0.008712488,,,2,4,3.67559,,
3dae10a8a184b531dc76,浙江,男,1997,汉族,中国共产主义青年团团员,4.60 ,4.20 ,非色盲,176,74,城镇应届,英语,理工,2016,浙江省富阳中学,,703.9946,7.06E-01,-2.77E-01,1.20E+01,5.13E-01,物理学院,120.00 ,自主,0.001132503,0.000104208,0.000380623,,,5,2,3.42758,,
9c5eb8b304ec465290ec,海南,女,1997,汉族,中国共产主义青年团团员,,,非色盲,164,59,城镇应届,英语,理工,2015,海南中学,838,838,8.57E-01,-1.25E+00,1.70E+01,5.36E-01,城市与环境学院,40.00 ,博雅,0.001180638,2.93044E-07,-0.000567614,,1,4,0,3.59668,,
ba62af1cac5846b75c90,山东,女,1998,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2016,东营胜利第一中学,701,701.1432811,1.74E-01,9.65E-01,1.10E+01,6.22E-01,经济学院,40.00 ,博雅,0.003694581,1.46545E-05,-0.006964333,,6,11,0,3.75546,,
dc0ebc44c4a785d1ac5c,湖北,女,1998,汉族,中国共产主义青年团团员,1.00 ,1.00 ,非色盲,165,57,城镇应届,英语,文史,2016,荆门市龙泉中学,631,631,6.30E-01,-2.54E-01,4.00E+00,4.59E-01,外国语学院,10.00 ,博雅,0.007407407,2.78942E-06,0.001212717,,,,,3.48268,,
00fe2f4eef5f141e5f8a,福建,男,1998,汉族,中国共产主义青年团团员,4.50 ,4.50 ,非色盲,176,68,城镇应届,英语,理工,2016,厦门双十中学,667,667,4.57E-01,2.68E-01,1.40E+01,5.52E-01,数学科学学院,60.00 ,博雅,0.018030513,4.33681E-05,-0.003987835,,1,2,4,3.80463,,
caf996fcb54d416e3135,陕西,男,1997,汉族,中国共产主义青年团团员,,,非色盲,177,68,城镇应届,英语,理工,2016,西北工业大学附属中学,671,671.3281343,9.00E-01,-1.44E+00,3.50E+01,4.62E-01,信息科学技术学院,120.00 ,自主,,,,,,2,6,3.87853,,
02107ab6f55af0f93e9f,河南,女,1996,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,文史,2015,林州市第一中学,622,622.1301301,2.42E-01,5.34E-01,6.00E+00,3.97E-01,法学院,0.00 ,普通,0.001002004,0.0004386,-0.045571264,,,1,0,3.32707,,
a4e2f5afa2b7131bddb9,江西,女,1997,汉族,中国共产主义青年团团员,1.50 ,0.60 ,非色盲,168,58,城镇应届,英语,理工,2015,临川第二中学,662,662,8.50E-01,-4.71E-01,1.00E+00,8.50E-01,城市与环境学院,120.00 ,博雅,0.000401606,5.77731E-09,6.93805E-05,,,10,7,3.5767,,
35e39f84ac4d8effae28,江苏,男,1996,汉族,中国共产主义青年团团员,4.40 ,4.70 ,非色盲,186,99,城镇应届,英语,理工,2015,江苏省淮阴中学,307,416,2.41E-02,1.93E+00,1.40E+01,3.75E-01,元培学院,0.00 ,普通,0.072763029,0.021959765,-0.215440725,,4,13,0,3.0774,,
4ada658849456f106ba8,山东,男,1998,汉族,中国共产主义青年团团员,0.40 ,0.50 ,非色盲,173,65,城镇应届,英语,理工,2016,莱州一中,693,693,3.26E-01,5.09E-01,6.00E+00,2.12E-01,化学与分子工程学院,10.00 ,博雅,0.013363029,2.90207E-05,-0.003221304,,5,10,3,3.5923,,
396c193b414779876b00,黑龙江,女,1997,汉族,中国共产主义青年团团员,4.80 ,4.80 ,非色盲,176,65,农村应届,英语,文史,2015,建三江管理局第一中学,657,657.1241382,2.00E-01,7.37E-01,2.00E+00,4.85E-01,经济学院,0.00 ,普通,0.001996008,3.46231E-07,0.001201095,,2,7,0,3.67565,,
f886be0324857f18b190,北京,男,1997,汉族,群众,5.20 ,5.20 ,非色盲,180,86,城镇应届,英语,文史,2016,北京市十一学校,675,675.01,4.40E-01,1.12E-01,4.00E+01,5.23E-01,哲学系,0.00 ,普通,0.360655738,0,,,5,1,0,2.51752,,
5452e8b266fdf319adcd,天津,男,1996,汉族,中国共产主义青年团团员,,,非色盲,174,55,城镇应届,英语,文史,2015,静海一中,654,654,9.29E-01,-8.77E-01,6.00E+00,4.95E-01,外国语学院,0.00 ,普通,0.011583012,0.000765741,0.005991957,,1,8,0,3.42954,,
0909c87f009e5f1dba63,北京,女,1997,汉族,中国共产主义青年团团员,4.10 ,4.40 ,非色盲,167,58,城镇应届,英语,理工,2016,北京师范大学附属实验中学,678,678.017,5.53E-01,1.07E-01,5.70E+01,5.73E-01,化学与分子工程学院,20.00 ,博雅,0.199170124,0.010392076,-0.040297725,,3,21,0,3.0452,,
a5fcab235ec98cd41c70,新疆,女,1998,汉族,中国共产主义青年团团员,0.80 ,0.80 ,非色盲,165,62,城镇应届,英语,文史,2016,乌鲁木齐市一中,640,640.12424,4.21E-01,1.62E-01,1.90E+01,4.92E-01,中国语言文学系,0.00 ,普通,0.002849003,4.38308E-06,-0.002849003,,,14,0,3.57069,,
f9836ef24ec90c328d20,天津,女,1997,汉族,中国共产主义青年团团员,4.40 ,4.20 ,非色盲,163,55,城镇应届,英语,文史,2015,宝坻一中,655,655.129,7.86E-01,-7.39E-01,6.00E+00,5.04E-01,外国语学院,0.00 ,普通,0.054285714,0.000193521,0.041693122,,8,,,3.2481,,
0a34b8b1f1eff290366b,河南,男,1997,汉族,中国共产主义青年团团员,,,非色盲,175,70,农村应届,英语,理工,2015,周口市郸城县一高,670,670,4.62E-01,2.14E-01,2.10E+01,4.93E-01,工学院,0.00 ,国家专项,0.004248366,0.000110179,-0.028032336,,,2,0,2.83456,,
ac6c79dc09fad1fd391f,福建,女,1997,汉族,中国共产主义青年团团员,4.00 ,4.40 ,非色盲,161,54,城镇应届,英语,文史,2015,泉州第五中学,655,655.999993,2.31E-01,1.05E+00,8.00E+00,5.63E-01,光华管理学院,30.00 ,博雅,0.027303754,7.89373E-05,0.021905644,,14,4,0,3.16627,,
56975e8daf072a246ebc,重庆,女,1997,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2015,重庆市第一中学,710,710.28814,4.17E-02,1.74E+00,2.00E+01,4.49E-01,元培学院,60.00 ,博雅,0.000653595,1.08743E-05,-0.000347907,,4,16,0,3.80141,,
b8235e4820ddb6dd3cb5,吉林,男,1997,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2016,东北师范大学附属中学,671,671.13613,6.47E-01,-2.82E-01,3.70E+01,5.40E-01,生命科学学院,120.00 ,自主,0.032592593,0.000212672,-0.016230937,,1,3,5,3.44377,,
b97e21daf09a8b58e987,上海,男,1997,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2015,华东师范大学第二附属中学,481,481,9.44E-01,-1.71E+00,5.90E+01,5.33E-01,物理学院,120.00 ,自主,,,,,3,5,7,3.14554,,
0a119ef034595b63677e,江西,男,1998,汉族,中国共产主义青年团团员,4.30 ,4.70 ,非色盲,180,68,城镇应届,英语,理工,2016,江西省高安中学,675,675,2.39E-01,6.77E-01,2.00E+00,3.07E-01,信息科学技术学院,10.00 ,博雅,0.000684932,3.72389E-07,0.000261203,,4,11,3,3.40644,,
0f17c2440004a25e6adc,辽宁,女,1998,满族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2016,大连市第二十四中学,706,706.14713,2.63E-02,1.53E+00,1.80E+01,5.42E-01,光华管理学院,40.00 ,博雅,0.002352941,8.11066E-05,-0.011057021,,13,12,0,3.86485,,
cb3437314e3a55d93fca,北京,男,1997,汉族,中国共产主义青年团团员,,,非色盲,184,65,城镇应届,英语,理工,2016,清华大学附属中学,684,684.002,2.74E-01,5.58E-01,1.90E+01,3.68E-01,元培学院,20.00 ,博雅,0.018716578,8.10075E-05,0.012902624,,9,10,0,2.63719,,
3cd5099baf191ec6d1af,四川,男,1997,汉族,中国共产主义青年团团员,5.10 ,5.10 ,非色盲,171,51,农村应届,英语,理工,2015,实验学校,647,647,6.75E-01,-3.59E-01,1.00E+00,6.75E-01,地球与空间科学学院,30.00 ,自主,0.011235955,6.60999E-06,0.004825699,,3,3,7,3.44691,,
57f67ab27761d98ca64f,陕西,女,1997,汉族,中国共产主义青年团团员,4.80 ,5.10 ,非色盲,166,57,城镇应届,英语,文史,2015,陕师大附中,648,648.3271492,2.78E-01,7.47E-01,6.00E+00,4.87E-01,法学院,0.00 ,普通,0.058333333,0.000671396,-0.05530303,,2,3,0,3.28828,,
13b609a7cb34f83a2926,湖北,男,1998,汉族,中国共产主义青年团团员,4.40 ,4.50 ,非色盲,180,65,城镇应届,英语,理工,2016,襄阳市第四中学,686,686,2.13E-01,7.32E-01,1.40E+01,3.47E-01,工学院,30.00 ,博雅,0.005810575,1.94175E-06,0.002435048,,,1,4,3.61849,,
7c07e26a4d2b4cfb8b73,江西,男,1997,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,文史,2015,贵溪市第一中学,604,604,8.46E-01,-1.17E+00,2.00E+00,8.86E-01,艺术学院,30.00 ,自主,0.002463054,8.72115E-06,-0.007232237,,,5,0,3.47179,,
5c0216a5561e17985efd,青海,男,1997,汉族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2015,湟川中学,638,638,7.00E-01,-2.07E-01,7.00E+00,6.73E-01,工学院,0.00 ,普通,0.022151899,0.001405626,-0.09173699,,2,2,0,2.42465,,
b3d3ae48a22cd1a8145f,山西,女,1998,汉族,中国共产主义青年团团员,1.00 ,1.00 ,非色盲,162,60,城镇应届,英语,文史,2016,太原市第五中学校,597,597,9.38E-01,-1.39E+00,7.00E+00,6.49E-01,考古文博学院,40.00 ,博雅,0.054421769,0.015536292,-0.285314126,,1,6,0,3.64428,,
cac10d2d7f27ac462bb3,天津,女,1997,汉族,中国共产主义青年团团员,,,非色盲,175,70,城镇应届,英语,理工,2015,静海一中,689,694.126,4.00E-02,1.41E+00,6.00E+00,4.95E-01,元培学院,30.00 ,博雅,0.000744048,2.52131E-05,-0.004048285,,2,9,0,3.02571,,
4ea63b5e75379abf7798,福建,女,1997,汉族,中国共产主义青年团团员,,,非色盲,164,54,城镇应届,英语,理工,2015,厦门双十中学,683,683.99994,4.10E-01,5.74E-01,1.40E+01,5.52E-01,哲学系,0.00 ,普通,0.025830258,0.000358323,0.001571498,,1,1,0,3.66493,,
449110cddc9968b7ab6b,新疆,女,1997,回族,中国共产主义青年团团员,4.50 ,4.50 ,非色盲,160,55,城镇应届,英语,文史,2016,哈密地区二中,643,643.12523,3.16E-01,3.12E-01,9.00E+00,5.71E-01,光华管理学院,0.00 ,普通,,0.000309819,,,,5,0,2.48342,,
716362c5916e3492c661,湖南,男,1999,汉族,中国共产主义青年团团员,0.20 ,0.30 ,非色盲,174,65,城镇应届,英语,理工,2015,长郡中学,670,670,5.12E-01,1.56E-01,5.10E+01,4.51E-01,化学与分子工程学院,120.00 ,自主,,,,,2,4,1,2.67872,,
e272dffa87ed0ee7cd9c,山东,男,1997,汉族,中国共产主义青年团团员,,,非色盲,174,61,城镇应届,英语,理工,2015,黄岛区第一中学,712,712.1382981,1.03E-01,9.74E-01,4.00E+00,4.54E-01,光华管理学院,0.00 ,普通,0.004658385,2.15391E-05,-0.007722567,,3,4,3,3.5469,,
a61d3bf79cc621dd14e9,浙江,男,1996,汉族,中国共产主义青年团团员,1.20 ,0.80 ,非色盲,180,80,城镇应届,英语,理工,2015,宁波市镇海区蛟川书院,,697.9994,8.99E-01,-1.05E+00,6.00E+00,5.32E-01,数学科学学院,120.00 ,自主,0.190384615,0.002285638,0.099030619,,,5,0,0.98182,,
46b1bcfba8acc1efd99d,天津,男,1998,汉族,中国共产主义青年团团员,,,非色盲,172,65,城镇应届,英语,理工,2015,耀华中学,678,683,4.40E-01,4.48E-01,9.00E+00,6.25E-01,物理学院,120.00 ,自主,,,,,,5,3,3.73428,,
9eabe9c5d8500f46c278,山东,男,1998,汉族,中国共产主义青年团团员,0.50 ,0.50 ,非色盲,185,69,城镇应届,英语,理工,2016,滨州市邹平县第一中学,700,700.1472861,2.09E-01,9.09E-01,7.00E+00,5.14E-01,光华管理学院,50.00 ,博雅,0.000689655,5.40206E-06,-0.005840957,,1,6,7,3.66299,,
40767c79556c285a6c53,广东,男,1997,汉族,中国共产主义青年团团员,4.20 ,4.20 ,非色盲,178,55,城镇应届,英语,文理综合,2015,东莞市东莞中学,696,696.999975,1.96E-01,7.65E-01,4.00E+00,3.77E-01,物理学院,0.00 ,普通,0.005,4.04295E-05,-0.006037528,,,4,2,3.66629,,
dbfa0871b89cacb9e4f1,浙江,男,1997,汉族,中国共产主义青年团团员,1.00 ,1.20 ,非色盲,180,63,城镇应届,英语,理工,2015,杭州第二中学,,733.9988,3.85E-01,5.05E-01,2.00E+01,5.60E-01,化学与分子工程学院,120.00 ,自主,0.035185185,0.00016096,0.019437154,,,10,14,3.76403,,
927ef1d2c9c393ee04ad,山东,女,1998,汉族,中国共产主义青年团团员,0.80 ,0.80 ,非色盲,171,55,城镇应届,英语,理工,2016,莱芜一中,690,690,3.60E-01,3.41E-01,7.00E+00,5.01E-01,政府管理学院,30.00 ,博雅,0.001538462,5.43591E-06,-0.00075662,,4,8,0,3.80132,,
600f95ff58465a31337d,内蒙古,男,1997,蒙古族,中国共产主义青年团团员,,,非色盲,176,67,城镇应届,英语,理工,2015,一机厂一中,662,677,3.33E-01,5.76E-01,2.00E+00,2.50E-01,信息科学技术学院,0.00 ,普通,0.006363636,1.29483E-05,0.000363636,,,2,2,3.13472,,
11c0c35db1de8175dd4f,山东,女,1997,汉族,中国共产主义青年团团员,,,非色盲,164,54,农村应届,英语,文史,2015,安丘一中,656,656,7.59E-01,-3.00E-01,7.00E+00,6.18E-01,新闻与传播学院,10.00 ,筑梦,0.006644518,2.27305E-05,-0.008527896,,,,,3.45329,,
bc93cf25cc9cebc1de95,浙江,男,1997,汉族,群众,4.80 ,4.80 ,非色盲,173,54,农村应届,英语,理工,2015,慈溪中学,,740.9998,2.20E-01,8.08E-01,9.00E+00,4.93E-01,物理学院,120.00 ,博雅,0.004255319,0.002067959,-0.118661348,,3,17,3,2.96151,,
1e84d5fb1691a7f2e897,贵州,男,1997,汉族,中国共产主义青年团团员,4.40 ,4.40 ,非色盲,180,75,城镇应届,英语,理工,2015,贵阳市第一中学,672,677.099997,5.71E-01,4.50E-01,1.40E+01,3.76E-01,信息科学技术学院,20.00 ,博雅,0.026236882,0.000214182,-0.023388046,,,7,2,3.41884,,
