学生ID,综合GPA
31c3ea8e6b07ad8afeb2,3.2225556535691986
e44e5ebe15efc2f275b5,3.5877698165157663
f4fe0dbf667ad4645268,3.3862916455057674
caba40f114a2f82371df,3.2771296311966713
c62c97f062a72a6b7a4c,3.368405650717446
590b5279ea68df524842,3.640451552535722
710f5d5b2438ee092a15,3.5913054664616455
10dfd78280e29cbe100e,3.329191503084704
1ee21fdf1ad49f59c472,3.2881950032717335
d48a8c32ec4cf67b9de2,3.3621333501769195
21405945d1397eec3316,3.1557630138012005
244bd1308aa654f0e328,3.3823515287617445
45c627ad513919f793f8,3.554327856016382
27882b30d77f45e8a817,3.5048629376642064
1ed877127ce8e744fcb0,3.35299543203202
80720542c363fc77c202,3.3206450840122135
e1cfff8b447022807a0c,3.5446808406276444
8e8d31be33323d927672,3.392813168373615
7668dffd1f4d5db4bb1c,3.502734827393456
c7157c94c2b908233234,3.579827390404368
7a4b34bf49d265d2b978,2.808824569658778
deed05ae239e7a806d8b,3.5466513107103292
78cfa3e0de92b94b11b5,3.416573616690556
38ade92c5621e9d17492,3.6229905299423244
876d3513652610aaa36e,2.774836861997849
23fa3f79b7fd8eb4dfe0,3.450220730631975
9e52f4d40b9b2eb4bad6,3.3360280052304634
38b4e131d64324bb41bb,3.2117128315800185
87a25944566ede391465,3.342068941102874
a7a68db96ff0f48f55c1,3.3633258908093047
523c5dc11f8b277634e7,3.5401766655212117
dd75dcb42cca85fcf3e6,3.352519011062944
93e61c5227df66ac71b5,3.5308069200475165
47257b6ef34aee4154cb,3.588879730962364
8c8fd507679a4b4599e1,3.6028778225623217
5e5902c38975ab65a69c,3.692987475032475
fddcd0f299529a74b717,3.410990713510951
42f5a2cb74fa7a682437,3.4297534262812066
9cdf0ec90473308249f0,3.2817191339868543
97ff42301157efa032fa,3.202078488645024
9353ed2036779f15cc75,3.217900120519748
4e9da65eb160dcaae53b,3.36801428447709
81678131b81300b6e9f8,3.107449147694644
57b35932b4bf10c70820,3.426074414010418
4835c30e388fae5a3490,3.7148527924745482
04e16367347bcbcad4e4,3.4466472211021006
08e1078ec8e88e3ccea1,3.476104762971108
c556dcb16a6b9b00f7c5,3.051828475079256
3fa2dd55d05d1690a49b,3.5406234934697105
ab6c1d56e37b7ac2abff,3.4083386711083894
d813e1e48294c18a39c9,3.1948607770286728
b3ebf2ad565861ea51cc,3.3956813204397607
08ce8229afd0d02f8700,3.282090570377687
c94dab83d71c58e70d17,3.529760912315486
3206a13a491da10b4d55,3.533331397452207
a4089c0599f1379fad15,3.250538693137832
bea8fbcaba48184c38a6,3.6453607838338713
c7567b2627259c14ff09,3.5102755754887855
3c6e22881151508d0450,3.655032225259977
7cb73ed9c5aa743828cf,3.4508450985435126
48d428cb550bd064dbd0,3.5906894100418776
50c5e46f3dfc6841581f,3.522531082429013
9a7ecef292a3dcf60e36,3.570067831959301
ad9e27199ca0603d7a1d,2.987409513212214
14f784716ee531fb5198,3.118178578156391
2b27d9e5617c25bf472a,3.5449834843660435
9212c0e9c0b0e42fbec5,3.694166799124816
3f95fb40f978ce807f3c,3.408447629989216
5143c17d90606c5d88c3,3.3188648370381535
bfa3911dad420deb5d58,3.3543937229851744
74ca5555a3d8c848e713,3.5972153849863653
7dfe4c4880adecc8c519,3.339471983924576
7b6d1e4bfc294c758bd8,3.42709722386257
779e63872d88be04c2ae,3.4036517997844484
1327d0992f4eae78bc22,3.4864179327604785
3ea49dc464cf986c240c,3.4802690387592627
c9a54cd89ec494ec5263,3.5028049488373445
e0d3b05f65ed9720553b,3.071706189850513
578d4875122d9350bec9,3.551693866307962
3fa837802488d18f1f7b,3.3924427473568333
b6d42fbd8e0957832b17,3.267085700454799
c2021ec9b1d821f106ea,3.486718282902653
a2c8533ebab0240ac78f,3.1418893504933294
e4241689000ec8bb73c8,3.387725888728927
f02281f425b342a45518,2.9382583725726716
b7ca8158612b393183b5,3.6320013400921187
5fd60162b0ba5f23138f,3.4921913476761657
b6b674c068d162d37553,3.390030942702886
885a078a12b6150a33f9,3.3918730786812183
525a6347fe7f533e4522,3.4183607467586157
fd0fda0711f84bae0072,3.4019258488147086
e3158f54a6b8d7e8940c,3.569481576944692
01abf9770029ba4b431e,3.513234715825286
36c47de7f242cae06877,3.394005597719042
472918f79303e4cf9e45,3.445535124587466
e01fe3e7a37322d94dff,3.52097288907458
e73fa6b6f23d8a6519d2,3.6005182618990625
0fbf813dda1df7f12e4c,3.4669841928313665
2aea02e55efa7464b53c,3.296668520284298
c1ef1265f73d2569e961,3.3428004456528386
8c58bde564d898502e97,3.3688576474953345
e8b6915c5d66a9dc166f,3.3929209420979296
7170a1d1f4a9e692e220,3.6242857221688123
67a4ad49e1118eb9dcbf,3.5210709374596174
f4ef63ec5d7630bd3d5e,2.9622534958737776
a265a33ca38ff4190fa2,3.3075982062418956
e494287654de28dc8785,3.6361025552114787
5f45bb444d73d63d6f9f,3.412124127868802
22da73a201a8a43d6515,3.510622812395234
cc2ae4442abfd99f5fa2,3.249571189252458
f8c8aac26f61de6ba40a,3.191496537389716
6ce154838db95b007da1,3.3429117593958284
a8cf2647c0ee83dd2d5c,3.2938619842246357
4d1c910e3d6e15a0ccaa,3.681375277957642
d2e39ca47609a1877574,3.6650748911479614
c52648dac8d3945cee37,3.6024434253087785
9c4226674a9361ebb008,3.378928761895925
09e4912aba7d343907cd,3.3362825579138136
91b7a6d1961bc59abd4a,3.444775815922337
18ab5a1cd4e96f902fb4,3.2564135635347427
b01ec991e98acd732b3e,3.5011750690773678
3a10cd084b054bb7bbfa,3.6024553435486713
ea1b9c640da784e600d0,3.4751585373314153
1d43a2548ad477262531,3.4848968312043693
c018e272025a518aaa6c,3.4427395160466014
1ae09a72e49880f860e4,3.5747717546503073
78bbf799d8ca3250f25e,3.3375094178808284
2dd92678fe82da660f9d,3.0880133375427876
d1fd9a0e51b021bbe630,3.646892455866163
7515f5b4e156f9ae29b6,3.5776146424486552
ecc69a3880242c6e3dc3,3.370633200664357
53676de96fa00fff59fc,3.5857284380190335
cfd92011b33eda1e4984,3.4213742862592516
8a44900a1b2a7a6e75e8,3.484444633888
954f0c6f7653ab899ff2,3.5527129628170604
ecf500c54dca0abbbc1a,3.411417655033815
0a480fdaf0bc21b98cfe,3.287567705249291
8008171abae79d9dc916,3.368432939965796
8f7324d096249b3aef68,3.4405263391276435
6d1bf862bebbc95d2e09,3.5310267369160147
52fe94cd20952f76cf01,3.357419269533864
53a0a80338d7b8f4cfb3,3.324909653846212
ca065db021401a796593,3.226841292382387
6d0326fcabf954061d0c,3.5842772580162627
717f554d8cc710cb7133,3.6027343463293535
60123356a227537acdee,3.4694026363349995
55b550b8c500a0931f42,3.2578961734599856
921f3daed56290692e8a,3.234498021697718
3b6800bb4a018aecd139,3.2331222951187133
85ee332708472f3cccbe,3.5147711441393827
5c1dced09266c8b1eee0,3.3936028632266817
8b2cee30a82ce8f6053e,3.208310500859886
8a04a9c080d20ef7cf63,3.672872805018992
060cba9a802efcba5430,3.3854327767645316
985d430149688b33f5a4,3.2829359067181114
c12f6a839738e55fdc0b,3.591138474715231
2f09e35749430d5cc6b8,3.5293729728840977
4ab363e925336d6198c1,3.4784974813797573
093b2da4556f1190c1f4,3.1574527681559554
76aa460e8d99588bea2d,3.597915595504757
7f676e9078bdf32f1f12,3.3828008330399078
0d31474a2269f817bb21,3.466152677432058
e73fa30d75e6e033002d,3.695382648625908
fe8fcc686ce847b964d2,3.2485424086361188
3357a83abcb2192a7317,3.5693088193376314
960d082d1004bb3cbd2f,3.4802255264080144
259100d163559ad1c956,3.6103697424040524
b31960bf94f3212bbe35,3.544552649319612
d8d52323f4923930e9f2,3.2441941108839165
2ba3944727c83e434e2c,3.550327034574482
9c17e2f330d237af8bb1,3.42913363764641
babe64fe895f42309991,3.516781277732275
f99729a8f6ce1e246f47,3.3086253470253366
5264c3d86da84385852f,3.4189975569668842
0c935d45b48342327e10,3.2617729843624828
c7d5208fd97b1919a1b5,3.232827660081565
898e12c341494e92d9c5,3.538772286705756
84348c784b2b5fede15e,3.6384407806497405
f6cd9f742abcc9719363,3.327637032664149
1fad179c28eba8e4e082,3.3875362061159078
9370691d3dcdb813fef6,3.5566463700963653
152ce7dbce41d8654a6d,3.5998194895516145
19a28331461bfa0ba163,3.3382617966846464
648948a4b6dab8f6a983,3.371866370390444
9486b5c1b4b7a2e64a42,3.4020421627575965
0c0c89f232f50715aa9c,3.4042947438135984
71a9ffca29771a07b773,3.3878128786849793
3421dfbd7ec8fbeb197a,3.5659214767002325
eddeb00c863c211cad3d,3.218202094423393
e3182d28dec0c1d009c0,3.3433127168179353
e67c47085a15a6c063ee,3.333067473576939
a11c05595c1ce2b549d7,3.4287705467587863
ee989bffe64105db76a1,3.1912735622327215
09f73a39d4a0bf9ece0a,3.4648498032888853
0abcb8360b5f7657cc2e,3.4532932434673813
2d449709d8eed184e692,3.456550144491263
384f4ee7d555197739ea,3.5577987425447306
9258089c4154f118ad95,3.1958848450973885
8dc9aced11a73d68a84c,3.6386452930539352
9ef7d1a8e18ca6e43c9e,3.2268386911784432
2f1c97540bb53e469966,3.175856640483755
aff4635a7170c5e528df,3.4830103688882925
6935e2f7599d3278ae45,3.6337952600967696
ee91c2558239ce87e838,3.50336374071856
373ac1b850d8fa561fd2,3.523792858887393
f591a1be8e1ea1a27406,3.5969259679971928
dbe009c52c905ad0bf32,3.31534645392075
a4eeb77d342051b60c36,3.190965087727659
a3566f8b5924ca7f1a73,3.6355810304983813
47dfa334531cb590a740,3.262799594255447
8067a1a6e9bf5e7d02eb,3.1892748899671925
9f4db024f9219e32c682,3.607827367934214
0ec0e9d15055f50ad407,3.5384730470599357
7c746dd9493c50752bf0,3.507334162615326
5b3c993dcc30495ec7cb,3.4680933723055998
5a40743649733bacf359,3.668428507040413
f1aca312ba5408c07011,3.556283684255264
f792be87647a817da3f4,3.3407907386681353
e64c595732b5858a6549,3.548897920106165
17b549a0588fee0bae68,3.250094720414696
41b5d12926a83cc72f5e,3.5536511573121934
7d66f03e3471ec327d49,3.465267355682705
c0b090ab9a72ff7f1693,3.390049629258856
fb7d1f5908db987f139d,3.425797226704567
45c78eb3794041cc9dc6,3.5332487360910383
ff811042a735737ad3f9,3.4551732034948444
c26fd39c60ff3b56eee2,3.2415213849345803
9ee841b5f52395831fb0,3.380418126538886
ea5a762ad95a4fe0eb6d,3.3736879757466625
dbe8f866f0db3631e2af,3.260071678225213
546f655e7f252c154118,3.4537815063533137
6745716f0400b7db4a11,3.411035855188988
7ad8349bdaa01fab29fe,3.362458107296752
cb02343d0d6fd2dada16,3.1685023976556836
892db71cf4442a78a83c,2.9429639122671944
0ebdd2a1ab896ce7705d,3.275605038189879
01b4e731e10fd4e82659,3.31580885137852
81e83c9744dff69fda9a,3.0968564583560036
ab5cf6d94f56ea7a500d,3.5646062087487405
9edc5c32b8480615390f,3.1736107026303175
4bc25815921e1722eac4,3.4173799293733573
27a0df53ee355022112c,3.2875780899188944
be7945e5a212bf36aa6b,3.4941816548149696
14f2cd48636d146d7ab4,3.1863769088816607
2cd13b3913398886504c,3.5625315261535357
693dd2c5c469c898b4a2,3.64814074701113
eed0ad608d243d87c5c3,3.466152869465576
aa0363bcf69081c81418,3.496168905293989
a37d8d3c1a7afb0aa0b2,3.4734503494733326
4332e1a7ac26a2ccd8e7,3.5834103189068296
1e533582ac3e637b9fdf,3.4973912258261572
2271f3740250e0767117,3.1973689843069266
b360fd649067aac80e79,3.525685781366752
406745b1f3cf2ab309a2,3.597388797393492
105f6fc6f7b6c4d24c5b,3.4220125394550585
a2edd9a28b82a6c854f0,3.7519879211849885
a50cf9ada6bac3d61129,3.367103723600466
57d825d33ae028ed96a0,3.443100381742382
a5e05f58d68aa800571c,3.6015500382079924
0f18c0309d31160a0e9b,3.589077306632533
3391d791d313ef1a18b8,3.506700989300448
39db1f8353673f38d730,3.5334952870123963
2987f2df854cd5c1c480,3.26379945540521
922dca24495afe0cfca9,3.6366818550933644
9d5e2599c4b1a9c3f355,3.4215386258880196
f441c81859924a87e910,3.3079667924409124
d846d93742c7a49edaf5,3.856827406483312
7ca9b1df45a5c43ec791,3.4768847856453897
0d24581a0cef08effa97,3.199725891062701
facc56bacfc6fac569aa,3.5417770423804478
28a81c053ac64c6e1d7a,3.4433181076963395
07fe36666ab441f3f35a,3.207171715429153
bd4b991ee75155a801bd,3.5644375722897896
1953c3a51339e37c336b,3.4402433490362965
233594d3f9d1d5667d87,3.3828000308289226
ca34a8345cc1cfc06804,3.4823966809372875
8c65e9d06aa425a75057,3.517126107990891
5cd3a77557d4b8426b10,3.17220018592556
c4cc69bb511ac6e72d56,3.342020189261277
e454b489a63b6b2b5d43,3.203661097605855
09d2f42d5bb05f0be65e,3.3501846861941322
95c50ab274a2a268956d,2.97158241592763
62c9f4617262c8b19d9e,3.552839921655
dfe15e77c7b90beb39f3,3.11882640112067
b5e1208658e9720655b3,3.364650537649501
426152a6e08019c71b6b,3.381252830006856
9995ad07684f9b1fe481,3.3913529747644855
7b478c1a3d98470e30da,3.381792469076607
3b067bd66846d7bda046,3.263241977831991
5ae317c80877620efa16,3.2473643150811484
58ad6831a655f748ee71,3.348596812793533
ceb7a1a5d9f24adde73c,3.612637835635624
d2afdf404ccb40a71eb7,3.457810268907595
0288113368f2d0dbb6d0,3.192781493792446
8f9c2b11454eed1ca4d9,3.4748494194417896
d5323eee95ad98979dc9,3.5173416075160304
dd766eaedc22f7866b4c,3.5918710429141125
270cb7d7ff18fc80823c,2.9655579008573247
457ecab160ed4546b760,3.1893003603323526
e617c5324a7deed93390,3.329165388558109
32a085a06d852fc93fb3,3.3795958539219395
b1a2e5861bb39908d447,3.0720108000863746
6147b9f8ea6b4aff08b5,3.3007039373339233
5ede31a12a20e8ee35f3,3.616865887978924
f01352a40f5e41763c21,3.484291932492165
1aaf219a92703fe63ccf,3.3573563835912106
fb35650da043b6d689d6,3.3129600651274953
6bee4caca8ad43102036,3.3127641260718095
f4537f164a84ea2dcdc1,3.422789867650579
ea2fd928f19302ebe99b,3.588817055306682
ad1b8a6b6d4ff8b110a4,3.5223542392774467
6b29c631ae51d2f70891,3.6440151153252023
f2baac6a3930c2e82007,3.3368100791785253
11cf3e828f6b05a4e43c,3.605610565624624
75628713f47e4cd17b46,3.2775646738644078
c1acbbcd6b3e1e63465d,3.249759484277345
3a62a94ab6c5f1a9af46,3.5758021523034107
c153b88ad0f8155da314,3.471741254816462
ffc5099145f4254fd58d,3.668026641517279
0ef370717601cbc2b32a,3.3945716334385345
4f051dd93bfa492134b0,3.590621108936662
ef309c78986e2e71510b,3.450093628939375
b852fe5797d0d4d2dc7c,3.118527222562088
6d8d0d51394838cae222,3.4270319470775417
7fccb8b04181f60a5991,3.3104869362396396
522c7ea8c3e628025544,3.5250890733913707
82db1b85e4e9bfb16153,3.427468827723786
11c1f350c036952966b7,3.307119682838366
8a49dd9a61093babfe2f,3.5450250592768464
5b1539e4abb9fbd25946,3.5103645850841048
5641598f264fe6535029,3.626836165325024
d6a01d493f7173e8ed7f,3.3997811788648757
bbb950e6e6e1a02ee9d8,3.5638023183622147
5858a4a018e3a16c270f,3.284627151775939
8ba652e61668991bf7f6,3.364521358531701
9340188516d17ae430af,3.335012404696279
ad6e271a24adaea2c0b3,3.4960251127245714
dd9c13ee16379261ba7e,3.3609771881360855
994d27bfcd1754d08245,3.192669551732739
3efe6a275e3113d493d1,3.262814599684396
d1d64a82e383344e789a,3.4430937383456137
52b60a9da8c7f5745f95,3.496735783185361
517e465093d837cb85bb,3.4196849442098713
803055e9a94b1c8d8b9a,3.3977632268497455
1c55dd1600e29c37e4da,3.610346035671185
24294c92bc07e1c2931b,3.5753799215682593
ffa87d40ff0c05661542,3.286357751405058
5c0be076d002c01a9f1a,3.3975909020747976
f76f2d0c90df45ea38dd,3.595908491795159
c1e76993cc0bc4159d44,3.3544026962647253
afb99e72f9593b7d5605,3.423812415649218
c32c2a7787b5965dff89,3.39717132868081
4567a9d81e66da6d460e,3.4412509233012356
a6da805800559fa67f7d,3.3667101920728433
f88530cfc3cb06e69242,3.0357817172500585
762f226ea5f25ccc0cc5,3.4428930041546524
511b45363bcf29c5abd5,3.33408339284218
2f601e4cd10aee3abc75,3.404064171905376
fb3b09c62d4c6ce8cfeb,3.2528173156198052
c049cbb13174f5d04e99,3.498773602893133
e303d851c95de480f29f,3.4076800873143513
a80c2f6ffe4af5964451,3.1079512857362452
7b35562fe839b9f2b0bb,3.356107251617412
b99648e784ed1ce30089,3.3483854780819096
d9ea77de0f9ada67b62e,3.6306095968055523
71acf5fe5f721262f89c,3.1439207036677974
685f127e318ffe70a3d5,3.410451904399901
3714615bf6dc79400310,3.2846152127221675
e37370a4a5b13e20b354,3.0927096943097885
52affdc69272055e5bbb,3.689920813553442
7123f2b97848f6f25842,2.9985201694763917
44a34aedebfdb3e4d6b3,3.5438657247744567
9de9853366a5f1260b32,3.4083915864456134
4a33f2e26fa3319435be,3.2174776228322024
e551fcbb1a2d8fa70429,3.1259248474612966
c3c8d72febe628a112a2,3.2814919662769695
ebccd6a3bbd6e999d9a3,3.63241258687565
2207c29398e4276c655a,3.307893091115862
a95c9ce3a0daa01252a1,3.619228922847072
4af07e9beb5b343fe532,3.088737352020991
46a7db5bb540f84fe6e3,3.4915759354847453
36e77f5763c454c696f9,3.4597564121480895
2ae6110b5e8bb0a6d3e4,3.3398362605017127
b6e73026a2834297aa57,3.4001728348347275
01c57f75f8c4037992f7,3.267122510446231
585e016e7903d3e0fd2c,3.44551790046883
cc5fe17ff4fbddbd870a,3.408510237168919
33131830cbb90d0d3cc6,3.4818879943004992
79f24865538864da6f75,3.4612675275199867
5461b60d68ba7b1d5a43,3.400443321565726
